ref,text,translated,similarity_score,source_zip_file
"He promised to pay them what was fair, if they would work in his vineyard.","Ta ʋ balɩ a yɩ ba, ‘Nɩ gbaŋ nɩ ga a ga tʋŋ tʋʋma n kʋakʋ ma, ta n nan tuŋ nɩ tuŋ dieke dɩ mʋna.’","""The old man said, 'I have a story to tell you, a story about a woman who had many children, and one day, she went to the river to wash clothes, and the children followed her.'""",0.24433912,output_jonathan
But they left and talked about him to everyone in that part of the country. Jesus Heals a Man Who Could Not Talk,Ama die ba nyɩŋ a mʋʋlɩ Yisa wɩa tɩka mana ma. Yisa die dɩ gbaanna dembiŋ dieke dɩ kana ka bɩagɩ bala wɩa dene,"""Ama diede banyling a mvvlisa Yisa wala taka mana ma. Yisa diede dle gbanna dembing dieke dle kana ka blagla bala wala dene""",0.061498567,output_jonathan
"When you pray, don't talk on and on as people do who don't know God. They think God likes to hear long prayers.",“Fʋ a keŋ jʋʋsa Ŋmɩŋ da keŋ jʋʋsɩma aŋaŋ wʋbalɩkɩ wagɩtɩ sɩba vuodiekemba dɩ jɩannana bugile; banɩŋ ba yile sɩba ba keŋ jʋʋsɩ aŋaŋ wʋbalɩkɩ wagɩtɩ ba bugilehe nan wʋŋ ba.,"""In the village where the river meets the sea, there is a big market every Wednesday. However, on Wednesdays, the market is not held because it is the day of rest for the villagers.""",0.08154398,output_jonathan
John wore clothes made of camel's hair. He had a leather strap around his waist and ate grasshoppers and wild honey.,Jɔɔn die yeegi wo nyɔgɩnɩ kobiti jayeekiŋ ta bɩ bɔbɩ gbanɩŋ ʋ chɩaŋ ma ta ʋ nyindiike die dɩ yi sankpara aŋaŋ siesi.,The old woman who sells kobiti at the market always greets everyone with a warm smile.,-0.05867219,output_jonathan
"When they got there, Jesus was told that Simon's mother-in-law was sick in bed with fever.","Ta Simoni hanɩɩŋ hɔgʋ die dɩ dʋa a yʋagɩ, die ʋ nyɩŋgbanɩŋ dɩ faasɩ tuuli, ba balɩ Yisa ʋ yʋagɩbʋ gie wɩa.","The sun has risen high and the day is bright, the wind is blowing hard, but Yisa goes on his journey.",0.1475846,output_jonathan
"Jesus was brought before Pilate the governor, who asked him, “Are you the king of the Jews?” “Those are your words!” Jesus answered.","Yisa die zie wo tɩŋgbaŋka jakʋʋrɩ Paliti nɩŋŋa; ta Paliti die pɩasɩ wa dɩ, “Fʋnɩŋ, fʋ yine Juu vuosi naaŋ wa?” Yisa die dɩ yiŋŋi a balɩ, “Wa, fʋnɩŋ fʋ balala.”","Yisa replied, ""What is it, Politician, that you want from me? Politician asked, 'Why, what have you done wrong?' Yisa replied, 'Yes, I have sinned.""'",0.43083227,output_onesimus007
"As soon as Jesus came out of the water, he saw the sky open and the Holy Spirit coming down to him like a dove.","Yisa die dɩ nyɩnnana nyaabʋ ma wa ʋ ye ŋmɩŋsikpeŋ dɩ yuorine, Ŋmɩŋ Haalɩŋ dɩ keŋ a sʋʋna ʋ sikpeŋ me sɩba ŋmarɩŋ.","The lioness, who was very skillful in hunting, had a special friend named Haleng. They used to hunt together and share their catch equally.",0.20628248,output_onesimus007
No one patches old clothes by sewing on a piece of new cloth. The new piece would shrink and tear a bigger hole.,"“Vuoŋ kaaŋ saagɩ a nagɩ garɩhaalɩŋ garɩchɔɔtɩŋ a baalɩ a ligi garɩkʋʋŋ vɔrɩŋ, dama garɩhaalɩkʋ gie nan chɩɩrɩ ta vaa garɩkʋʋrɩ, aŋ ka vɔrɩkʋ wa a faasɩ a dalɩma.","""In the dense forest, where the path is narrow and the trees are tall, only a few brave souls dare to venture, and they walk carefully, fearing the unknown creatures that might lurk in the shadows. But for those who do, the rewards can be great: the sight of rare and beautiful animals, the thrill of discovery, and the satisfaction of overcoming challenges.""",-0.04403402,output_onesimus007
Then the people started begging Jesus to leave their part of the country.,Die wɩa die vuosi dɩ piili a jʋʋsa Yisa dɩ ʋ nyɩŋ ba tɩka sʋŋ.,The woman who chose to follow Yisa had a unique song.,0.12957847,output_onesimus007
"Jesus replied, “We must go to the nearby towns, so that I can tell the good news to those people. This is why I have come.”","Ama ta Yisa die dɩ yiŋŋi a balɩ ba, “Sie tɩ ga tɩŋkpaŋŋɩsɩ diekemba dɩ gbigine giena wa. Ntaala n balɩ Ŋmɩŋ wɩa mi gbaŋ, dama die wɩa maŋ keŋ.”","""They said to Yisa, 'You should go and collect the firewood from the dense forest. Don't forget the machete, as it might be necessary in the wild.'""",0.26278466,output_onesimus007
